service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway
2025-01-08,100,Outbound,65617448.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:06:00Z,1900-01-02T00:05:46Z,1260.0,
2025-01-08,100,Outbound,65617452.0,52711,welst,1,Startpoint,Schedule,1900-01-01T20:07:00Z,1900-01-01T20:07:48Z,2220.0,
2025-01-08,100,Outbound,65617452.0,8301,elm,5,Endpoint,Schedule,1900-01-01T20:25:00Z,1900-01-01T20:24:53Z,2400.0,
2025-01-08,100,Inbound,65617453.0,8302,elm,1,Startpoint,Schedule,1900-01-01T20:30:00Z,1900-01-01T20:29:59Z,2400.0,
2025-01-08,100,Inbound,65617453.0,52720,welst,5,Endpoint,Schedule,1900-01-01T20:44:00Z,1900-01-01T20:43:10Z,2400.0,
2025-01-08,100,Outbound,65617454.0,52711,welst,1,Startpoint,Schedule,1900-01-01T20:47:00Z,1900-01-01T20:47:39Z,2400.0,
2025-01-08,100,Outbound,65617454.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:05:00Z,1900-01-01T21:09:28Z,2400.0,
2025-01-08,100,Inbound,65617455.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:10:00Z,1900-01-01T21:10:55Z,2400.0,
2025-01-08,100,Inbound,65617455.0,52720,welst,5,Endpoint,Schedule,1900-01-01T21:24:00Z,1900-01-01T21:27:56Z,2400.0,
2025-01-08,100,Outbound,65617456.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:30:00Z,1900-01-01T21:30:24Z,1200.0,
2025-01-08,100,Outbound,65617456.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:48:00Z,1900-01-01T21:49:52Z,1200.0,
2025-01-08,100,Inbound,65617457.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:53:00Z,1900-01-01T21:53:11Z,1200.0,
2025-01-08,100,Inbound,65617457.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:07:00Z,1900-01-01T22:05:03Z,1200.0,
2025-01-08,100,Outbound,65617458.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:10:00Z,1900-01-01T22:10:34Z,1200.0,
2025-01-08,100,Outbound,65617458.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:28:00Z,1900-01-01T22:28:49Z,1200.0,
2025-01-08,100,Inbound,65617459.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:33:00Z,1900-01-01T22:33:05Z,1200.0,
2025-01-08,100,Inbound,65617459.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:47:00Z,1900-01-01T22:47:13Z,1200.0,
2025-01-08,100,Outbound,65617460.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:50:00Z,1900-01-01T22:51:27Z,1200.0,
2025-01-08,100,Outbound,65617460.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:06:00Z,1900-01-01T23:08:59Z,1080.0,
2025-01-08,100,Inbound,65617461.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:13:00Z,1900-01-01T23:13:39Z,1200.0,
2025-01-08,100,Inbound,65617461.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:27:00Z,1900-01-01T23:26:32Z,1200.0,
2025-01-08,100,Outbound,65617462.0,52711,welst,1,Startpoint,Schedule,1900-01-01T23:30:00Z,1900-01-01T23:30:34Z,1200.0,
2025-01-08,100,Outbound,65617462.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:45:00Z,1900-01-01T23:42:15Z,1200.0,
2025-01-08,100,Inbound,65617463.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:54:00Z,1900-01-01T23:53:52Z,1260.0,
2025-01-08,100,Inbound,65617463.0,52720,welst,5,Endpoint,Schedule,1900-01-02T00:07:00Z,1900-01-02T00:04:42Z,1200.0,
2025-01-08,100,Outbound,65617464.0,52711,welst,1,Startpoint,Schedule,1900-01-02T00:10:00Z,1900-01-02T00:12:37Z,1080.0,
2025-01-08,100,Outbound,65617464.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:23:00Z,1900-01-02T00:24:05Z,1020.0,
2025-01-08,100,Inbound,65617465.0,8302,elm,1,Startpoint,Schedule,1900-01-02T00:27:00Z,1900-01-02T00:28:53Z,1980.0,
2025-01-08,100,Inbound,65617465.0,52720,welst,5,Endpoint,Schedule,1900-01-02T00:39:00Z,1900-01-02T00:40:57Z,1920.0,
2025-01-08,100,Outbound,65617466.0,52711,welst,1,Startpoint,Schedule,1900-01-02T00:42:00Z,1900-01-02T00:43:00Z,1920.0,
2025-01-08,100,Outbound,65617466.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:55:00Z,1900-01-02T00:54:57Z,1920.0,
2025-01-08,100,Inbound,65617467.0,8302,elm,1,Startpoint,Schedule,1900-01-02T01:00:00Z,1900-01-02T01:01:47Z,1980.0,
2025-01-08,100,Inbound,65617467.0,52720,welst,5,Endpoint,Schedule,1900-01-02T01:10:00Z,1900-01-02T01:13:48Z,1860.0,
2025-01-08,100,Outbound,65617468.0,52711,welst,1,Startpoint,Schedule,1900-01-02T01:15:00Z,1900-01-02T01:15:39Z,1980.0,
2025-01-08,100,Outbound,65617468.0,8301,elm,5,Endpoint,Schedule,1900-01-02T01:28:00Z,,1980.0,
2025-01-08,100,Outbound,65617563.0,52711,welst,1,Startpoint,Schedule,1900-01-01T12:10:00Z,1900-01-01T12:12:08Z,1500.0,
2025-01-08,100,Outbound,65617563.0,8301,elm,5,Endpoint,Schedule,1900-01-01T12:24:00Z,,1740.0,
2025-01-08,100,Inbound,65617603.0,8302,elm,1,Startpoint,Schedule,1900-01-01T10:30:00Z,1900-01-01T10:30:41Z,1800.0,
2025-01-08,100,Inbound,65617603.0,52720,welst,5,Endpoint,Schedule,1900-01-01T10:41:00Z,1900-01-01T10:41:23Z,1800.0,
2025-01-08,100,Outbound,65617629.0,52711,welst,1,Startpoint,Schedule,1900-01-01T18:17:00Z,1900-01-01T18:17:39Z,2220.0,
2025-01-08,100,Outbound,65617629.0,8301,elm,5,Endpoint,Schedule,1900-01-01T18:30:00Z,1900-01-01T18:30:58Z,2220.0,
2025-01-08,100,Outbound,65617630.0,52711,welst,1,Startpoint,Schedule,1900-01-01T18:50:00Z,1900-01-01T18:50:35Z,1980.0,
2025-01-08,100,Outbound,65617630.0,8301,elm,5,Endpoint,Schedule,1900-01-01T19:04:00Z,1900-01-01T19:04:45Z,2040.0,
2025-01-08,100,Inbound,65617631.0,8302,elm,1,Startpoint,Schedule,1900-01-01T19:10:00Z,1900-01-01T19:10:03Z,2100.0,
2025-01-08,100,Inbound,65617631.0,52720,welst,5,Endpoint,Schedule,1900-01-01T19:24:00Z,1900-01-01T19:23:10Z,2100.0,
2025-01-08,100,Outbound,65617632.0,52711,welst,1,Startpoint,Schedule,1900-01-01T19:30:00Z,1900-01-01T19:30:54Z,2400.0,
2025-01-08,100,Outbound,65617632.0,8301,elm,5,Endpoint,Schedule,1900-01-01T19:45:00Z,1900-01-01T19:45:30Z,2460.0,
2025-01-08,100,Inbound,65617633.0,8302,elm,1,Startpoint,Schedule,1900-01-01T19:50:00Z,1900-01-01T19:49:49Z,2400.0,
2025-01-08,100,Inbound,65617633.0,52720,welst,5,Endpoint,Schedule,1900-01-01T20:04:00Z,1900-01-01T19:59:50Z,2400.0,
2025-01-08,100,Inbound,65617688.0,8302,elm,1,Startpoint,Schedule,1900-01-01T11:50:00Z,1900-01-01T11:50:38Z,1200.0,
2025-01-08,100,Inbound,65617688.0,52720,welst,5,Endpoint,Schedule,1900-01-01T12:07:00Z,1900-01-01T12:04:45Z,1500.0,
2025-01-08,100,Inbound,65617983.0,8302,elm,1,Startpoint,Schedule,1900-01-01T18:35:00Z,1900-01-01T18:35:02Z,2100.0,
2025-01-08,100,Inbound,65617983.0,52720,welst,5,Endpoint,Schedule,1900-01-01T18:49:00Z,1900-01-01T18:45:25Z,2100.0,
2025-01-08,100,Inbound,65618020.0,8302,elm,1,Startpoint,Schedule,1900-01-01T12:10:00Z,1900-01-01T12:10:24Z,1200.0,
2025-01-08,100,Inbound,65618020.0,52720,welst,5,Endpoint,Schedule,1900-01-01T12:29:00Z,1900-01-01T12:29:33Z,1320.0,
2025-01-08,100,Outbound,65618021.0,52711,welst,1,Startpoint,Schedule,1900-01-01T12:33:00Z,1900-01-01T12:33:35Z,1380.0,
2025-01-08,100,Outbound,65618021.0,8301,elm,5,Endpoint,Schedule,1900-01-01T12:47:00Z,1900-01-01T12:47:55Z,1380.0,
2025-01-08,100,Outbound,65618046.0,52711,welst,1,Startpoint,Schedule,1900-01-02T02:25:00Z,1900-01-02T02:30:02Z,2100.0,
2025-01-08,100,Outbound,65618046.0,8301,elm,5,Endpoint,Schedule,1900-01-02T02:38:00Z,1900-01-02T02:41:15Z,2100.0,
2025-01-08,100,Inbound,65618047.0,8302,elm,1,Startpoint,Schedule,1900-01-02T02:45:00Z,1900-01-02T02:46:30Z,2100.0,
2025-01-08,100,Inbound,65618047.0,52720,welst,5,Endpoint,Schedule,1900-01-02T02:55:00Z,1900-01-02T02:55:43Z,2100.0,
2025-01-08,100,Outbound,65618048.0,52711,welst,1,Startpoint,Schedule,1900-01-02T03:00:00Z,1900-01-02T03:02:32Z,2100.0,
2025-01-08,100,Outbound,65618048.0,8301,elm,5,Endpoint,Schedule,1900-01-02T03:11:00Z,1900-01-02T03:12:04Z,1980.0,
2025-01-08,100,Inbound,65618049.0,8302,elm,1,Startpoint,Schedule,1900-01-02T03:20:00Z,1900-01-02T03:20:28Z,2100.0,
2025-01-08,100,Inbound,65618049.0,52720,welst,5,Endpoint,Schedule,1900-01-02T03:30:00Z,,2100.0,
2025-01-08,100,Outbound,65618050.0,52711,welst,1,Startpoint,Schedule,1900-01-02T03:35:00Z,1900-01-02T03:36:27Z,2100.0,
2025-01-08,100,Outbound,65618050.0,8301,elm,5,Endpoint,Schedule,1900-01-02T03:46:00Z,1900-01-02T03:47:44Z,2100.0,
2025-01-08,100,Inbound,65618051.0,8302,elm,1,Startpoint,Schedule,1900-01-02T03:55:00Z,1900-01-02T03:55:02Z,2100.0,
2025-01-08,100,Inbound,65618051.0,52720,welst,5,Endpoint,Schedule,1900-01-02T04:05:00Z,1900-01-02T04:04:52Z,2100.0,
2025-01-08,100,Outbound,65618052.0,52711,welst,1,Startpoint,Schedule,1900-01-02T04:10:00Z,1900-01-02T04:10:36Z,2100.0,
2025-01-08,100,Outbound,65618052.0,8301,elm,5,Endpoint,Schedule,1900-01-02T04:21:00Z,1900-01-02T04:20:29Z,2100.0,
2025-01-08,100,Inbound,65618053.0,8302,elm,1,Startpoint,Schedule,1900-01-02T04:30:00Z,1900-01-02T04:30:37Z,2100.0,
2025-01-08,100,Inbound,65618053.0,52720,welst,5,Endpoint,Schedule,1900-01-02T04:40:00Z,1900-01-02T04:40:51Z,2100.0,
2025-01-08,100,Outbound,65618054.0,52711,welst,1,Startpoint,Schedule,1900-01-02T04:45:00Z,1900-01-02T04:45:49Z,2100.0,
2025-01-08,100,Outbound,65618054.0,8301,elm,5,Endpoint,Schedule,1900-01-02T04:56:00Z,1900-01-02T04:57:35Z,2100.0,
2025-01-08,100,Inbound,65618055.0,8302,elm,1,Startpoint,Schedule,1900-01-02T05:05:00Z,1900-01-02T05:05:02Z,2100.0,
2025-01-08,100,Inbound,65618055.0,52720,welst,5,Endpoint,Schedule,1900-01-02T05:14:00Z,,2040.0,
2025-01-08,100,Outbound,65618293.0,52711,welst,1,Startpoint,Schedule,1900-01-01T11:45:00Z,1900-01-01T11:45:44Z,1800.0,
2025-01-08,100,Outbound,65618293.0,8301,elm,5,Endpoint,Schedule,1900-01-01T11:55:00Z,1900-01-01T11:57:15Z,1800.0,
2025-01-08,100,Inbound,65618312.0,8302,elm,1,Startpoint,Schedule,1900-01-01T12:32:00Z,1900-01-01T12:23:04Z,1320.0,
2025-01-08,100,Inbound,65618312.0,52720,welst,5,Endpoint,Schedule,1900-01-01T12:51:00Z,1900-01-01T12:49:36Z,1320.0,
2025-01-08,100,Outbound,65618345.0,52711,welst,1,Startpoint,Schedule,1900-01-01T10:47:00Z,1900-01-01T10:47:23Z,1920.0,
2025-01-08,100,Outbound,65618345.0,8301,elm,5,Endpoint,Schedule,1900-01-01T10:57:00Z,1900-01-01T10:56:35Z,1920.0,
2025-01-08,100,Inbound,65618346.0,8302,elm,1,Startpoint,Schedule,1900-01-01T11:00:00Z,1900-01-01T11:00:12Z,1800.0,
2025-01-08,100,Inbound,65618346.0,52720,welst,5,Endpoint,Schedule,1900-01-01T11:12:00Z,1900-01-01T11:14:32Z,1860.0,
2025-01-08,100,Outbound,65618347.0,52711,welst,1,Startpoint,Schedule,1900-01-01T11:15:00Z,1900-01-01T11:16:11Z,1680.0,
2025-01-08,100,Outbound,65618347.0,8301,elm,5,Endpoint,Schedule,1900-01-01T11:25:00Z,1900-01-01T11:27:40Z,1680.0,
2025-01-08,100,Inbound,65618348.0,8302,elm,1,Startpoint,Schedule,1900-01-01T11:30:00Z,1900-01-01T11:30:27Z,1800.0,
2025-01-08,100,Inbound,65618348.0,52720,welst,5,Endpoint,Schedule,1900-01-01T11:42:00Z,1900-01-01T11:44:50Z,1800.0,
2025-01-08,100,Inbound,65619184.0,8302,elm,1,Startpoint,Schedule,1900-01-02T01:35:00Z,1900-01-02T01:35:03Z,2100.0,
2025-01-08,100,Inbound,65619184.0,52720,welst,5,Endpoint,Schedule,1900-01-02T01:45:00Z,1900-01-02T01:45:21Z,2100.0,
2025-01-08,100,Outbound,65619185.0,52711,welst,1,Startpoint,Schedule,1900-01-02T01:50:00Z,1900-01-02T01:50:41Z,2100.0,
2025-01-08,100,Outbound,65619185.0,8301,elm,5,Endpoint,Schedule,1900-01-02T02:03:00Z,1900-01-02T02:02:34Z,2100.0,
2025-01-08,100,Inbound,65619186.0,8302,elm,1,Startpoint,Schedule,1900-01-02T02:10:00Z,1900-01-02T02:10:19Z,2100.0,
2025-01-08,100,Inbound,65619186.0,52720,welst,5,Endpoint,Schedule,1900-01-02T02:20:00Z,1900-01-02T02:22:53Z,2100.0,
2025-01-08,100,Inbound,65619309.0,8302,elm,1,Startpoint,Schedule,1900-01-01T10:00:00Z,,,
2025-01-08,100,Inbound,65619309.0,52720,welst,5,Endpoint,Schedule,1900-01-01T10:11:00Z,,,
2025-01-08,100,Outbound,65619310.0,52711,welst,1,Startpoint,Schedule,1900-01-01T10:15:00Z,,,
2025-01-08,100,Outbound,65619310.0,8301,elm,5,Endpoint,Schedule,1900-01-01T10:25:00Z,,,
2025-01-08,100,Outbound,65619391.0,52711,welst,1,Startpoint,Schedule,1900-01-01T15:50:00Z,1900-01-01T15:50:36Z,2100.0,
2025-01-08,100,Outbound,65619391.0,8301,elm,5,Endpoint,Schedule,1900-01-01T16:02:00Z,1900-01-01T16:01:38Z,2100.0,
2025-01-08,100,Inbound,65619392.0,8302,elm,1,Startpoint,Schedule,1900-01-01T16:05:00Z,1900-01-01T16:05:17Z,2100.0,
2025-01-08,100,Inbound,65619392.0,52720,welst,5,Endpoint,Schedule,1900-01-01T16:18:00Z,1900-01-01T16:16:45Z,2100.0,
2025-01-08,100,Outbound,65619393.0,52711,welst,1,Startpoint,Schedule,1900-01-01T16:25:00Z,1900-01-01T16:25:18Z,2100.0,
2025-01-08,100,Outbound,65619393.0,8301,elm,5,Endpoint,Schedule,1900-01-01T16:37:00Z,1900-01-01T16:37:33Z,2100.0,
2025-01-08,100,Inbound,65619394.0,8302,elm,1,Startpoint,Schedule,1900-01-01T16:40:00Z,,2100.0,
2025-01-08,100,Inbound,65619394.0,52720,welst,5,Endpoint,Schedule,1900-01-01T16:53:00Z,,2100.0,
2025-01-08,100,Outbound,65619395.0,52711,welst,1,Startpoint,Schedule,1900-01-01T17:00:00Z,,2100.0,
2025-01-08,100,Outbound,65619395.0,8301,elm,5,Endpoint,Schedule,1900-01-01T17:13:00Z,,2160.0,
2025-01-08,100,Inbound,65619396.0,8302,elm,1,Startpoint,Schedule,1900-01-01T17:20:00Z,1900-01-01T17:20:31Z,2400.0,
2025-01-08,100,Inbound,65619396.0,52720,welst,5,Endpoint,Schedule,1900-01-01T17:34:00Z,1900-01-01T17:31:51Z,2460.0,
2025-01-08,100,Outbound,65619397.0,52711,welst,1,Startpoint,Schedule,1900-01-01T17:40:00Z,1900-01-01T17:40:44Z,2400.0,
2025-01-08,100,Outbound,65619397.0,8301,elm,5,Endpoint,Schedule,1900-01-01T17:53:00Z,1900-01-01T17:53:32Z,2400.0,
2025-01-08,100,Inbound,65619398.0,8302,elm,1,Startpoint,Schedule,1900-01-01T18:00:00Z,1900-01-01T17:59:55Z,2400.0,
2025-01-08,100,Inbound,65619398.0,52720,welst,5,Endpoint,Schedule,1900-01-01T18:14:00Z,1900-01-01T18:13:58Z,2400.0,
2025-01-08,100,Outbound,65619610.0,52711,welst,1,Startpoint,Schedule,1900-01-02T05:30:00Z,1900-01-02T05:31:06Z,2700.0,
2025-01-08,100,Outbound,65619610.0,8301,elm,5,Endpoint,Schedule,1900-01-02T05:40:00Z,1900-01-02T05:40:28Z,2640.0,
2025-01-08,100,Inbound,65619611.0,8302,elm,1,Startpoint,Schedule,1900-01-02T05:45:00Z,1900-01-02T05:45:28Z,2400.0,
2025-01-08,100,Inbound,65619611.0,52720,welst,5,Endpoint,Schedule,1900-01-02T05:54:00Z,1900-01-02T05:52:58Z,2400.0,
2025-01-09,100,Inbound,65629725.0,8302,elm,1,Startpoint,Schedule,1900-01-01T12:50:00Z,,1080.0,
2025-01-09,100,Inbound,65629725.0,52720,welst,5,Endpoint,Schedule,1900-01-01T13:09:00Z,1900-01-01T13:05:03Z,1080.0,
2025-01-09,100,Outbound,65629726.0,52711,welst,1,Startpoint,Schedule,1900-01-01T13:13:00Z,1900-01-01T13:13:41Z,1200.0,
2025-01-09,100,Outbound,65629726.0,8301,elm,5,Endpoint,Schedule,1900-01-01T13:27:00Z,1900-01-01T13:27:10Z,1200.0,
2025-01-09,100,Inbound,65629727.0,8302,elm,1,Startpoint,Schedule,1900-01-01T13:30:00Z,1900-01-01T13:29:58Z,1200.0,
2025-01-09,100,Inbound,65629727.0,52720,welst,5,Endpoint,Schedule,1900-01-01T13:49:00Z,1900-01-01T13:43:00Z,1200.0,
2025-01-09,100,Outbound,65629728.0,52711,welst,1,Startpoint,Schedule,1900-01-01T13:53:00Z,1900-01-01T13:53:34Z,1200.0,
2025-01-09,100,Outbound,65629728.0,8301,elm,5,Endpoint,Schedule,1900-01-01T14:06:00Z,1900-01-01T14:05:11Z,1140.0,
2025-01-09,100,Inbound,65629729.0,8302,elm,1,Startpoint,Schedule,1900-01-01T14:10:00Z,1900-01-01T14:09:56Z,1200.0,
2025-01-09,100,Inbound,65629729.0,52720,welst,5,Endpoint,Schedule,1900-01-01T14:23:00Z,1900-01-01T14:21:20Z,1020.0,
2025-01-09,100,Outbound,65629730.0,52711,welst,1,Startpoint,Schedule,1900-01-01T14:33:00Z,1900-01-01T14:33:20Z,1200.0,
2025-01-09,100,Outbound,65629730.0,8301,elm,5,Endpoint,Schedule,1900-01-01T14:45:00Z,1900-01-01T14:43:54Z,1200.0,
2025-01-09,100,Inbound,65629731.0,8302,elm,1,Startpoint,Schedule,1900-01-01T14:55:00Z,1900-01-01T14:55:09Z,1500.0,
2025-01-09,100,Inbound,65629731.0,52720,welst,5,Endpoint,Schedule,1900-01-01T15:08:00Z,1900-01-01T15:06:19Z,1500.0,
2025-01-09,100,Outbound,65629732.0,52711,welst,1,Startpoint,Schedule,1900-01-01T15:15:00Z,1900-01-01T15:15:24Z,1320.0,
2025-01-09,100,Outbound,65629732.0,8301,elm,5,Endpoint,Schedule,1900-01-01T15:27:00Z,1900-01-01T15:25:46Z,1320.0,
2025-01-09,100,Inbound,65629733.0,8302,elm,1,Startpoint,Schedule,1900-01-01T15:30:00Z,1900-01-01T15:29:55Z,2100.0,
2025-01-09,100,Inbound,65629733.0,52720,welst,5,Endpoint,Schedule,1900-01-01T15:43:00Z,1900-01-01T15:42:13Z,2100.0,
2025-01-09,100,Outbound,65629736.0,52711,welst,1,Startpoint,Schedule,1900-01-01T12:53:00Z,1900-01-01T12:53:26Z,1200.0,
2025-01-09,100,Outbound,65629736.0,8301,elm,5,Endpoint,Schedule,1900-01-01T13:07:00Z,1900-01-01T13:03:40Z,1200.0,
2025-01-09,100,Inbound,65629737.0,8302,elm,1,Startpoint,Schedule,1900-01-01T13:10:00Z,1900-01-01T13:10:17Z,1200.0,
2025-01-09,100,Inbound,65629737.0,52720,welst,5,Endpoint,Schedule,1900-01-01T13:29:00Z,1900-01-01T13:24:57Z,1200.0,
2025-01-09,100,Outbound,65629738.0,52711,welst,1,Startpoint,Schedule,1900-01-01T13:33:00Z,1900-01-01T13:33:33Z,1200.0,
2025-01-09,100,Outbound,65629738.0,8301,elm,5,Endpoint,Schedule,1900-01-01T13:47:00Z,1900-01-01T13:46:41Z,1200.0,
2025-01-09,100,Inbound,65629739.0,8302,elm,1,Startpoint,Schedule,1900-01-01T13:50:00Z,1900-01-01T13:50:02Z,1200.0,
2025-01-09,100,Inbound,65629739.0,52720,welst,5,Endpoint,Schedule,1900-01-01T14:06:00Z,1900-01-01T14:01:20Z,1020.0,
2025-01-09,100,Outbound,65629740.0,52711,welst,1,Startpoint,Schedule,1900-01-01T14:13:00Z,1900-01-01T14:13:31Z,1200.0,
2025-01-09,100,Outbound,65629740.0,8301,elm,5,Endpoint,Schedule,1900-01-01T14:25:00Z,1900-01-01T14:25:12Z,1140.0,
2025-01-09,100,Inbound,65629741.0,8302,elm,1,Startpoint,Schedule,1900-01-01T14:30:00Z,1900-01-01T14:29:54Z,1200.0,
2025-01-09,100,Inbound,65629741.0,52720,welst,5,Endpoint,Schedule,1900-01-01T14:43:00Z,1900-01-01T14:41:29Z,1200.0,
2025-01-09,100,Outbound,65629742.0,52711,welst,1,Startpoint,Schedule,1900-01-01T14:53:00Z,1900-01-01T14:53:42Z,1200.0,
2025-01-09,100,Outbound,65629742.0,8301,elm,5,Endpoint,Schedule,1900-01-01T15:05:00Z,1900-01-01T15:03:07Z,1200.0,
2025-01-09,100,Outbound,65629743.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:10:00Z,1900-01-01T21:11:00Z,1380.0,
2025-01-09,100,Outbound,65629743.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:28:00Z,1900-01-01T21:24:49Z,1380.0,
2025-01-09,100,Inbound,65629744.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:33:00Z,1900-01-01T21:33:11Z,1380.0,
2025-01-09,100,Inbound,65629744.0,52720,welst,5,Endpoint,Schedule,1900-01-01T21:47:00Z,1900-01-01T21:48:09Z,1380.0,
2025-01-09,100,Outbound,65629745.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:50:00Z,1900-01-01T21:51:33Z,1200.0,
2025-01-09,100,Outbound,65629745.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:08:00Z,1900-01-01T22:08:07Z,1200.0,
2025-01-09,100,Inbound,65629746.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:13:00Z,1900-01-01T22:14:03Z,1200.0,
2025-01-09,100,Inbound,65629746.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:27:00Z,1900-01-01T22:29:59Z,1200.0,
2025-01-09,100,Outbound,65629747.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:30:00Z,1900-01-01T22:32:17Z,1200.0,
2025-01-09,100,Outbound,65629747.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:48:00Z,1900-01-01T22:45:57Z,1200.0,
2025-01-09,100,Inbound,65629748.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:53:00Z,1900-01-01T22:53:45Z,1200.0,
2025-01-09,100,Inbound,65629748.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:07:00Z,1900-01-01T23:08:07Z,1200.0,
2025-01-09,100,Outbound,65629749.0,52711,welst,1,Startpoint,Schedule,1900-01-01T23:10:00Z,1900-01-01T23:11:11Z,1200.0,
2025-01-09,100,Outbound,65629749.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:25:00Z,1900-01-01T23:27:06Z,1140.0,
2025-01-09,100,Inbound,65629750.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:33:00Z,1900-01-01T23:33:08Z,1200.0,
2025-01-09,100,Inbound,65629750.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:47:00Z,1900-01-01T23:49:46Z,1200.0,
2025-01-09,100,Outbound,65629751.0,52711,welst,1,Startpoint,Schedule,1900-01-01T23:52:00Z,1900-01-01T23:56:16Z,1320.0,
2025-01-09,100,Outbound,65629751.0,8301,elm,5,Endpoint,Schedule,1900-01-02T00:06:00Z,1900-01-02T00:08:25Z,1260.0,
2025-01-09,100,Outbound,65629755.0,52711,welst,1,Startpoint,Schedule,1900-01-01T20:07:00Z,,2220.0,
2025-01-09,100,Outbound,65629755.0,8301,elm,5,Endpoint,Schedule,1900-01-01T20:25:00Z,1900-01-01T20:25:32Z,2400.0,
2025-01-09,100,Inbound,65629756.0,8302,elm,1,Startpoint,Schedule,1900-01-01T20:30:00Z,1900-01-01T20:26:18Z,2400.0,
2025-01-09,100,Inbound,65629756.0,52720,welst,5,Endpoint,Schedule,1900-01-01T20:44:00Z,,2400.0,
2025-01-09,100,Outbound,65629757.0,52711,welst,1,Startpoint,Schedule,1900-01-01T20:47:00Z,,2400.0,
2025-01-09,100,Outbound,65629757.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:05:00Z,1900-01-01T21:09:06Z,2400.0,
2025-01-09,100,Inbound,65629758.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:10:00Z,1900-01-01T21:10:00Z,2400.0,
2025-01-09,100,Inbound,65629758.0,52720,welst,5,Endpoint,Schedule,1900-01-01T21:24:00Z,1900-01-01T21:21:12Z,2400.0,
2025-01-09,100,Outbound,65629759.0,52711,welst,1,Startpoint,Schedule,1900-01-01T21:30:00Z,1900-01-01T21:30:10Z,1200.0,
2025-01-09,100,Outbound,65629759.0,8301,elm,5,Endpoint,Schedule,1900-01-01T21:48:00Z,1900-01-01T21:44:07Z,1200.0,
2025-01-09,100,Inbound,65629760.0,8302,elm,1,Startpoint,Schedule,1900-01-01T21:53:00Z,1900-01-01T21:53:09Z,1200.0,
2025-01-09,100,Inbound,65629760.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:07:00Z,1900-01-01T22:04:56Z,1200.0,
2025-01-09,100,Outbound,65629761.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:10:00Z,1900-01-01T22:10:40Z,1200.0,
2025-01-09,100,Outbound,65629761.0,8301,elm,5,Endpoint,Schedule,1900-01-01T22:28:00Z,1900-01-01T22:29:01Z,1200.0,
2025-01-09,100,Inbound,65629762.0,8302,elm,1,Startpoint,Schedule,1900-01-01T22:33:00Z,1900-01-01T22:33:14Z,1200.0,
2025-01-09,100,Inbound,65629762.0,52720,welst,5,Endpoint,Schedule,1900-01-01T22:47:00Z,1900-01-01T22:48:13Z,1200.0,
2025-01-09,100,Outbound,65629763.0,52711,welst,1,Startpoint,Schedule,1900-01-01T22:50:00Z,1900-01-01T22:50:35Z,1200.0,
2025-01-09,100,Outbound,65629763.0,8301,elm,5,Endpoint,Schedule,1900-01-01T23:06:00Z,1900-01-01T23:04:44Z,1080.0,
2025-01-09,100,Inbound,65629764.0,8302,elm,1,Startpoint,Schedule,1900-01-01T23:13:00Z,1900-01-01T23:13:54Z,1200.0,
2025-01-09,100,Inbound,65629764.0,52720,welst,5,Endpoint,Schedule,1900-01-01T23:27:00Z,1900-01-01T23:26:35Z,1200.0,
